"anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdgr","rlgatnd","pray","dscrgrp","ctzcntr","brncntr","livecnta","feethngr","facntr","mocntr","ccrdprs","wrclmch","ctrlife","etfruit","eatveg","dosprt","cgtsmok","alcfreq","alcwkdy","alcwknd","alcbnge","height","weighta","medtrun","stflife","gndr","agea","rshpsts","ipstrgva","vacc19"
0.7014116,0,"5 - Every day",300,5,5,5,"4 - Not at all interested","2 - Very little","1 - Not at all able","1 - Not at all","2 - A little confident",3,5,8,1,1,7,8,"No",5,"2 - Less than once a month","4-6","1 - Much less than most","No","2 - Safe","1 - Very good","3 - No",3,5,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"3 - Somewhat worried",8,"1 - Three times or more a day","1 - Three times or more a day",0,"6 - I have never smoked","6 - Less than once a month",20,13.2,"5 - Never",170,71,"Yes",5,"Female",33,NA,"2 - Like me","Yes"
1.4094537,495,"3 - A few times a week",NA,5,7,5,"3 - Hardly interested","2 - Very little","1 - Not at all able","1 - Not at all","1 - Not at all confident",0,5,5,0,5,0,0,"Yes",7,"5 - Once a week","2","5 - Much more than most","No","2 - Safe","3 - Fair","2 - Yes to some extent",7,5,"No",5,"5 - Only on special holy days","6 - Less often","Yes","Yes","Yes",NA,"Yes","Yes","Yes",7,"4 - Very worried",7,"5 - Less than 4 times a week but at least once a week","3 - Once a day",7,"6 - I have never smoked","4 - 2-3 times a month",81.6,16.6,"5 - Never",173,106,"Yes",6,"Male",54,NA,"2 - Like me","Yes"
0.6050479,30,"4 - Most days",15,0,0,0,"4 - Not at all interested","1 - Not at all","2 - A little able","2 - Very little","2 - A little confident",0,8,8,5,5,5,5,"Not eligible to vote",8,"7 - Every day","0 - None","2 - Less than most","No","1 - Very safe","3 - Fair","1 - Yes a lot",10,10,"Yes",8,"6 - Less often","1 - Every day","No","No","Yes",NA,"Yes","No","No",5,"3 - Somewhat worried",4,"5 - Less than 4 times a week but at least once a week","5 - Less than 4 times a week but at least once a week",2,"2 - I smoke daily, 9 or fewer cigarettes","6 - Less than once a month",0,72,"5 - Never",178,86,"No",5,"Female",45,NA,"2 - Like me","Yes"
0.52551997,30,"5 - Every day",180,8,5,5,"2 - Quite interested","3 - Some","1 - Not at all able","1 - Not at all","1 - Not at all confident",5,7,7,5,4,5,7,"Yes",8,"4 - Several times a month","4-6","3 - About the same","No","2 - Safe","3 - Fair","3 - No",5,5,"No",1,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",1,"3 - Somewhat worried",7,"2 - Twice a day","3 - Once a day",2,"4 - I don’t smoke now but I used to","1 - Every day",20,10,"2 - Weekly",168,71,"No",8,"Male",79,"Legally married","3 - Somewhat like me","Yes"
0.6437103,60,"5 - Every day",25,8,8,5,"2 - Quite interested","3 - Some","2 - A little able","3 - Some","2 - A little confident",6,7,8,5,6,6,7,"Yes",9,"4 - Several times a month","4-6","4 - More than most","Yes","2 - Safe","2 - Good","3 - No",9,8,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",10,"5 - Extremely worried",9,"3 - Once a day","3 - Once a day",5,"6 - I have never smoked","3 - Once a week",26.4,42.2,"3 - Monthly",163,62,"No",9,"Female",78,"Legally married","4 - A little like me","Yes"
0.88421345,30,"2 - Only occasionally",NA,3,8,8,"4 - Not at all interested","1 - Not at all","3 - Quite able","1 - Not at all","1 - Not at all confident",0,2,5,0,0,1,0,"Yes",10,"6 - Several times a week","3","1 - Much less than most","No","3 - Unsafe","3 - Fair","3 - No",7,3,"No",1,"7 - Never","6 - Less often","No","Yes","Yes",NA,"Yes","Yes","Yes",5,"3 - Somewhat worried",8,"6 - Less than once a week","3 - Once a day",0,"6 - I have never smoked","4 - 2-3 times a month",20,52.8,"3 - Monthly",170,75,"No",9,"Female",79,"Legally married","4 - A little like me","Yes"
0.73559743,30,"5 - Every day",180,8,5,8,"4 - Not at all interested","3 - Some","1 - Not at all able","2 - Very little","1 - Not at all confident",8,8,10,8,NA,5,7,"No",10,"7 - Every day","1","4 - More than most","No","2 - Safe","2 - Good","3 - No",8,4,"Yes",10,"1 - Every day","6 - Less often","No","Yes","No",2015,"No","No","No",3,"3 - Somewhat worried",6,"6 - Less than once a week","3 - Once a day",3,"1 - I smoke daily, 10 or more cigarettes","7 - Never",NA,NA,"6 - Not applicable",150,65,"No",9,"Female",31,NA,"1 - Very much like me","Yes"
0.40151104,30,"5 - Every day",150,5,5,7,"4 - Not at all interested","1 - Not at all","1 - Not at all able","2 - Very little","3 - Quite confident",3,3,7,3,0,0,0,"Yes",8,"5 - Once a week","4-6","2 - Less than most","No","2 - Safe","4 - Bad","1 - Yes a lot",5,2,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",0,"3 - Somewhat worried",3,"3 - Once a day","3 - Once a day",7,"5 - I have only smoked a few times","7 - Never",NA,NA,"6 - Not applicable",186,126,"No",4,"Male",65,"Legally married","2 - Like me","Yes"
0.7014116,120,"4 - Most days",120,5,8,4,"2 - Quite interested","1 - Not at all","3 - Quite able","1 - Not at all","3 - Quite confident",5,3,8,4,5,6,6,"No",8,"3 - Once a month","3","1 - Much less than most","No","4 - Very unsafe","2 - Good","3 - No",7,7,"No",6,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","No","Yes",6,"3 - Somewhat worried",7,"3 - Once a day","2 - Twice a day",4,"6 - I have never smoked","6 - Less than once a month",12.3,26.4,"4 - Less than monthly",176,90,"No",10,"Female",21,NA,"2 - Like me","Yes"
0.49618843,38,"5 - Every day",180,8,8,7,"1 - Very interested","3 - Some","4 - Very able","3 - Some","4 - Very confident",6,9,8,6,6,7,7,"Yes",7,"6 - Several times a week","4-6","3 - About the same","No","1 - Very safe","5 - Very bad","2 - Yes to some extent",5,7,"Yes",8,"7 - Never","1 - Every day","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"5 - Extremely worried",6,"3 - Once a day","3 - Once a day",2,"6 - I have never smoked","3 - Once a week",72,19.6,"5 - Never",173,58,"No",7,"Female",45,"Legally married","5 - Not like me","Yes"
0.5616607,5,"3 - A few times a week",NA,6,6,6,"3 - Hardly interested","3 - Some","2 - A little able","2 - Very little","1 - Not at all confident",5,6,7,5,4,4,6,"Yes",7,"4 - Several times a month","4-6","2 - Less than most","No","2 - Safe","2 - Good","3 - No",6,5,"No",3,"7 - Never","7 - Never","Yes","Yes","Yes",NA,"Yes","Yes","Yes",7,"3 - Somewhat worried",5,"2 - Twice a day","3 - Once a day",7,"6 - I have never smoked","5 - Once a month",9.8,0,"5 - Never",176,60,"Yes",7,"Female",53,NA,"2 - Like me","Yes"
0.42243934,30,"5 - Every day",300,6,6,5,"3 - Hardly interested","2 - Very little","1 - Not at all able","2 - Very little","2 - A little confident",4,6,8,3,4,7,9,"Not eligible to vote",8,"6 - Several times a week","4-6","5 - Much more than most","No","3 - Unsafe","2 - Good","3 - No",6,6,"No",2,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",7,"3 - Once a day","3 - Once a day",5,"6 - I have never smoked","4 - 2-3 times a month",97.5,49.8,"3 - Monthly",172,79,"Yes",8,"Female",22,NA,"3 - Somewhat like me","Yes"
0.38043842,0,"2 - Only occasionally",NA,7,7,7,"3 - Hardly interested","1 - Not at all","3 - Quite able","2 - Very little","3 - Quite confident",0,3,6,2,2,2,5,"Yes",8,"6 - Several times a week","4-6","3 - About the same","No","2 - Safe","2 - Good","3 - No",6,6,"No",5,"5 - Only on special holy days","2 - More than once a week","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"4 - Very worried",9,"2 - Twice a day","2 - Twice a day",7,"6 - I have never smoked","7 - Never",NA,NA,"6 - Not applicable",170,79,"Yes",8,"Female",65,"Legally married","3 - Somewhat like me","Yes"
0.5349144,30,"5 - Every day",540,7,8,5,"2 - Quite interested","2 - Very little","3 - Quite able","2 - Very little","3 - Quite confident",6,2,7,6,6,5,7,"Yes",9,"6 - Several times a week","2","4 - More than most","No","2 - Safe","2 - Good","3 - No",8,5,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",5,"3 - Somewhat worried",8,"4 - Less than once a day but at least 4 times a week","5 - Less than 4 times a week but at least once a week",4,"4 - I don’t smoke now but I used to","2 - Several times a week",6.6,20,"5 - Never",173,78,"No",9,"Male",50,"Legally married","3 - Somewhat like me","Yes"
0.56987005,360,"5 - Every day",420,6,9,5,"1 - Very interested","4 - A lot","5 - Completely able","2 - Very little","2 - A little confident",10,10,8,7,8,9,8,"Not eligible to vote",10,"2 - Less than once a month","4-6","5 - Much more than most","Yes","3 - Unsafe","2 - Good","3 - No",8,8,"No",2,"7 - Never","7 - Never","No","No","No",2019,"No","No","No",10,"4 - Very worried",5,"3 - Once a day","3 - Once a day",3,"5 - I have only smoked a few times","3 - Once a week",0,10,"5 - Never",163,73,"Yes",6,"Female",47,"Legally married",NA,"Yes"
1.0784302,30,"1 - Never",NA,2,4,4,"4 - Not at all interested","1 - Not at all","1 - Not at all able","1 - Not at all","1 - Not at all confident",8,5,8,8,6,8,7,"Yes",6,"2 - Less than once a month","2","1 - Much less than most","No","2 - Safe","3 - Fair","2 - Yes to some extent",9,6,"Yes",9,"4 - At least once a month","2 - More than once a week","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"3 - Somewhat worried",3,"3 - Once a day","3 - Once a day",0,"6 - I have never smoked","6 - Less than once a month",0,105,"5 - Never",158,53,"No",7,"Female",76,NA,"2 - Like me","Yes"
0.40508428,60,"5 - Every day",90,7,7,8,"2 - Quite interested","3 - Some","3 - Quite able","4 - A lot","1 - Not at all confident",7,8,9,7,7,7,7,"Yes",10,"4 - Several times a month","4-6","1 - Much less than most","No","2 - Safe","1 - Very good","3 - No",8,8,"No",5,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"4 - Very worried",9,"4 - Less than once a day but at least 4 times a week","3 - Once a day",2,"6 - I have never smoked","7 - Never",NA,NA,"6 - Not applicable",189,99,"No",10,"Male",51,"Legally married","1 - Very much like me","Yes"
0.75961894,15,"2 - Only occasionally",NA,10,8,8,"3 - Hardly interested","3 - Some","1 - Not at all able","1 - Not at all","1 - Not at all confident",6,6,8,8,7,NA,NA,"Yes",7,"3 - Once a month","2","3 - About the same","No","3 - Unsafe","3 - Fair","2 - Yes to some extent",3,4,"Yes",8,"4 - At least once a month","4 - At least once a month","No","Yes","No",1989,"No","No","No",3,"3 - Somewhat worried",8,"5 - Less than 4 times a week but at least once a week","5 - Less than 4 times a week but at least once a week",0,"4 - I don’t smoke now but I used to","2 - Several times a week",19.6,19.6,"5 - Never",175,85,"No",8,"Male",48,"Legally married","2 - Like me","Yes"
0.695426,60,"5 - Every day",90,0,5,5,"4 - Not at all interested","2 - Very little","3 - Quite able","2 - Very little","1 - Not at all confident",5,5,5,5,5,2,2,"Yes",5,"5 - Once a week","3","2 - Less than most","Yes","1 - Very safe","3 - Fair","3 - No",8,6,"Yes",8,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","No","No",8,"4 - Very worried",5,"3 - Once a day","3 - Once a day",0,"4 - I don’t smoke now but I used to","1 - Every day",30,60,"4 - Less than monthly",187,78,"No",4,"Male",47,"Living with my partner - not legally recognised","3 - Somewhat like me","Yes"
0.43706527,30,"2 - Only occasionally",NA,5,5,7,"2 - Quite interested","3 - Some","1 - Not at all able","2 - Very little","2 - A little confident",6,7,8,6,4,4,8,"Yes",7,"6 - Several times a week","7-9","4 - More than most","No","1 - Very safe","2 - Good","3 - No",10,10,"Yes",10,"3 - Once a week","1 - Every day","No","Yes","Yes",NA,"Yes","Yes","Yes",9,"4 - Very worried",6,"2 - Twice a day","2 - Twice a day",0,"5 - I have only smoked a few times","3 - Once a week",0,0,"2 - Weekly",162,65,"No",6,"Female",82,NA,"3 - Somewhat like me","Yes"
0.7272236,480,"1 - Never",NA,6,5,2,"4 - Not at all interested","1 - Not at all","1 - Not at all able","1 - Not at all","1 - Not at all confident",3,NA,5,2,2,4,4,"Yes",6,"1 - Never","2","1 - Much less than most","No","2 - Safe","2 - Good","2 - Yes to some extent",2,2,"Yes",3,"7 - Never","6 - Less often","No","Yes","Yes",NA,"Yes","Yes","Yes",5,"4 - Very worried",6,"3 - Once a day","4 - Less than once a day but at least 4 times a week",5,"6 - I have never smoked","7 - Never",NA,NA,"6 - Not applicable",161,76,"No",6,"Female",62,"Legally married","5 - Not like me","Yes"
1.0171838,30,"5 - Every day",600,2,9,3,"3 - Hardly interested","3 - Some","1 - Not at all able","3 - Some","2 - A little confident",4,7,8,7,6,7,8,"Yes",9,"5 - Once a week","2","4 - More than most","No","2 - Safe","1 - Very good","3 - No",9,9,"No",4,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",9,"4 - Very worried",9,"3 - Once a day","2 - Twice a day",2,"6 - I have never smoked","5 - Once a month",0,19.8,"5 - Never",160,57,"No",9,"Female",52,"Living with my partner - legally recognised","2 - Like me","No"
0.52551997,300,"5 - Every day",120,9,7,7,"1 - Very interested","1 - Not at all","2 - A little able","1 - Not at all","1 - Not at all confident",7,8,9,4,5,0,6,NA,8,"2 - Less than once a month","2","1 - Much less than most","No","2 - Safe","4 - Bad","1 - Yes a lot",9,6,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"4 - Very worried",8,"1 - Three times or more a day","3 - Once a day",7,"6 - I have never smoked","1 - Every day",23.2,23.2,"5 - Never",172,79,"No",7,"Male",75,"Legally married",NA,"Yes"
0.52500695,0,"1 - Never",NA,5,5,0,"3 - Hardly interested","2 - Very little","1 - Not at all able","1 - Not at all","1 - Not at all confident",2,2,2,0,0,0,0,"No",10,"1 - Never","1","1 - Much less than most","No","2 - Safe","2 - Good","3 - No",5,5,"Yes",6,"7 - Never","7 - Never","No","No","No",2021,"Yes","No","No",6,"3 - Somewhat worried",6,"4 - Less than once a day but at least 4 times a week","4 - Less than once a day but at least 4 times a week",2,"6 - I have never smoked","7 - Never",NA,NA,"6 - Not applicable",173,78,"No",5,"Male",34,"Legally married","4 - A little like me","Yes"
0.58453774,75,"5 - Every day",120,2,2,3,"1 - Very interested","3 - Some","4 - Very able","2 - Very little","4 - Very confident",6,2,7,5,6,4,5,"Yes",10,"6 - Several times a week","3","2 - Less than most","No","2 - Safe","2 - Good","3 - No",10,6,"Yes",10,"6 - Less often","1 - Every day","Yes","Yes","No",2005,"No","No","Yes",9,"4 - Very worried",7,"2 - Twice a day","3 - Once a day",7,"6 - I have never smoked","3 - Once a week",13.2,10,"4 - Less than monthly",167,68,"Yes",6,"Female",48,"Legally married","1 - Very much like me","Yes"
0.6522089,180,"5 - Every day",180,8,8,5,"1 - Very interested","1 - Not at all","5 - Completely able","1 - Not at all","4 - Very confident",2,4,5,1,1,0,0,"Yes",4,"4 - Several times a month","3","4 - More than most","No","1 - Very safe","1 - Very good","2 - Yes to some extent",7,0,"Yes",7,"7 - Never","7 - Never","No","Yes","No",1960,"Yes","No","Yes",3,"2 - Not very worried",8,"3 - Once a day","3 - Once a day",7,"4 - I don’t smoke now but I used to","3 - Once a week",79.2,121.4,"4 - Less than monthly",186,85,"No",7,"Male",81,"Legally married","4 - A little like me","Yes"
0.40151104,210,"5 - Every day",120,7,8,8,"1 - Very interested","2 - Very little","3 - Quite able","2 - Very little","3 - Quite confident",7,5,8,5,4,2,8,"Yes",9,"5 - Once a week","3","2 - Less than most","No","2 - Safe","1 - Very good","3 - No",8,7,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"4 - Very worried",7,"3 - Once a day","3 - Once a day",5,"6 - I have never smoked","1 - Every day",26.4,66,"4 - Less than monthly",176,83,"No",9,"Male",69,"Legally married","2 - Like me","Yes"
0.4679558,60,"5 - Every day",240,7,6,7,"2 - Quite interested","3 - Some",NA,"4 - A lot","2 - A little confident",4,3,5,3,2,7,6,"Not eligible to vote",7,"6 - Several times a week","4-6","4 - More than most","No","2 - Safe","2 - Good","3 - No",4,7,"Yes",6,"5 - Only on special holy days","7 - Never","No","No","No",2003,"Yes","No","No",6,"2 - Not very worried",6,"3 - Once a day","3 - Once a day",2,"3 - I smoke but not every day","3 - Once a week",13.2,13.2,"3 - Monthly",170,77,"No",7,"Male",57,NA,"2 - Like me","Yes"
0.51567256,90,"5 - Every day",240,8,7,6,"2 - Quite interested","3 - Some","3 - Quite able","3 - Some","1 - Not at all confident",7,7,8,6,6,7,7,"Yes",7,"6 - Several times a week","7-9","2 - Less than most","No","2 - Safe","2 - Good","3 - No",8,6,"Yes",4,"5 - Only on special holy days","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",8,"5 - Less than 4 times a week but at least once a week","3 - Once a day",7,"6 - I have never smoked","2 - Several times a week",13.2,70,"3 - Monthly",170,77,"No",7,"Male",51,NA,"3 - Somewhat like me","Yes"
0.4414208,30,"5 - Every day",600,8,4,6,"3 - Hardly interested","2 - Very little","1 - Not at all able","3 - Some","1 - Not at all confident",4,6,7,4,6,5,5,"Yes",7,"3 - Once a month","1","2 - Less than most","No","3 - Unsafe","2 - Good","3 - No",4,6,"No",2,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",4,"3 - Somewhat worried",7,"3 - Once a day","3 - Once a day",2,"6 - I have never smoked","5 - Once a month",0,13.2,"4 - Less than monthly",165,53,"No",7,"Female",25,"Living with my partner - legally recognised","3 - Somewhat like me","Yes"
0.64174014,60,"5 - Every day",180,8,8,NA,"2 - Quite interested","3 - Some",NA,"3 - Some","3 - Quite confident",8,7,7,6,6,7,7,"Yes",8,"6 - Several times a week","4-6","4 - More than most","No","2 - Safe","1 - Very good","2 - Yes to some extent",8,8,"Yes",7,"4 - At least once a month","1 - Every day","No","Yes","Yes",NA,NA,"No","No",8,"4 - Very worried",8,"1 - Three times or more a day","2 - Twice a day",4,"4 - I don’t smoke now but I used to","2 - Several times a week",0,20,"2 - Weekly",170,56,"No",8,"Female",66,"Legally married","4 - A little like me","Yes"
0.46584693,30,"2 - Only occasionally",NA,7,5,2,"1 - Very interested","1 - Not at all","1 - Not at all able","2 - Very little","3 - Quite confident",5,2,5,3,1,NA,3,"Yes",7,"5 - Once a week","1","5 - Much more than most","No","3 - Unsafe","1 - Very good","3 - No",0,0,"Yes",9,"3 - Once a week","1 - Every day","No","Yes","Yes",NA,"No","Yes","Yes",9,"4 - Very worried",3,"3 - Once a day","5 - Less than 4 times a week but at least once a week",0,"6 - I have never smoked","6 - Less than once a month",13.2,9.6,"5 - Never",165,72,"No",8,"Female",74,"Legally married","2 - Like me","Yes"
0.7272236,60,"1 - Never",NA,3,5,5,"2 - Quite interested","1 - Not at all","1 - Not at all able","2 - Very little","1 - Not at all confident",3,3,4,0,2,2,NA,"Yes",6,"4 - Several times a month","1","1 - Much less than most","No","3 - Unsafe","3 - Fair","1 - Yes a lot",4,5,"Yes",4,"7 - Never","1 - Every day","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"4 - Very worried",8,"2 - Twice a day","3 - Once a day",1,"6 - I have never smoked","6 - Less than once a month",13.2,13.2,"5 - Never",157,57,"No",4,"Female",85,NA,"2 - Like me","Yes"
0.5606225,629,"5 - Every day",90,5,5,6,"2 - Quite interested","2 - Very little","2 - A little able","2 - Very little","1 - Not at all confident",3,3,5,3,3,3,3,"Yes",8,"6 - Several times a week","3","3 - About the same","No","3 - Unsafe","2 - Good","2 - Yes to some extent",2,2,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",5,"3 - Somewhat worried",6,"3 - Once a day","3 - Once a day",7,"2 - I smoke daily, 9 or fewer cigarettes","4 - 2-3 times a month",26.4,26.4,"5 - Never",159,55,"No",8,"Female",41,"Living with my partner - legally recognised","1 - Very much like me","Yes"
0.369705,30,"5 - Every day",60,6,6,2,"3 - Hardly interested","3 - Some","2 - A little able","2 - Very little","2 - A little confident",2,2,2,2,2,1,4,"Yes",9,"5 - Once a week","3","3 - About the same","Yes","3 - Unsafe","2 - Good","2 - Yes to some extent",7,3,"Yes",6,"5 - Only on special holy days","6 - Less often","No","Yes","Yes",NA,"Yes","No","No",8,"5 - Extremely worried",8,"2 - Twice a day","2 - Twice a day",2,"6 - I have never smoked","2 - Several times a week",0,32.4,"2 - Weekly",158,59,"No",8,"Female",57,"Living with my partner - not legally recognised","2 - Like me","Yes"
